,Full Name,Last Name,First Name,Sholar link,Citations,h-index,i10-index,t10-index,University_x,"Rank (Full, Associate, Assistant, Other)",UniversityID,Unnamed: 11,University_y,ID,school,dblpname,dblpexists,fuzzyscore,fuzzyname
2517,"Zhu, Feng",Zhu,Feng,,,,,,University of Alabama - Huntsville  ,Associate,88,, University of Alabama - Huntsville,88,University of Alabama - Huntsville,Feng Zhu,1,0.0,Feng Zhu
2518,"Chung, Haeyong",Chung,Haeyong,,,,,,University of Alabama - Huntsville  ,Assistant,88,, University of Alabama - Huntsville,88,University of Alabama - Huntsville,Haeyong Chung,0,0.9230769230769231,Jaeyong Chung
2519,"Peng, Chao",Peng,Chao,,,,,,University of Alabama - Huntsville  ,Assistant,88,, University of Alabama - Huntsville,88,University of Alabama - Huntsville,Chao Peng,1,0.0,Chao Peng
2520,"Weisskopf, Ellen",Weisskopf,Ellen,,,,,0.0,University of Alabama - Huntsville  ,Assistant,88,, University of Alabama - Huntsville,88,University of Alabama - Huntsville,Ellen Weisskopf,0,0.7333333333333333,Daniel Weiskopf
2521,Kobus Barnard,Barnard,Kobus,https://scholar.google.com/citations?user=fKESO6sAAAAJ&hl=en,8717.0,35.0,70.0,180.0,University of Arizona  ,Full,89,, University of Arizona,89,University of Arizona,Kobus Barnard,1,0.0,Kobus Barnard
2522,Christian Collberg,Collberg,Christian,https://scholar.google.com/citations?user=Iq_d12gAAAAJ&hl=en,5791.0,29.0,43.0,155.0,University of Arizona  ,Full,89,, University of Arizona,89,University of Arizona,Christian S. Collberg,1,0.0,Christian S. Collberg
2523,Saumya Debray,Debray,Saumya,https://scholar.google.com/citations?user=UwFA1KoAAAAJ&hl=en,6298.0,40.0,88.0,170.0,University of Arizona  ,Full,89,, University of Arizona,89,University of Arizona,Saumya Debray,1,0.0,Saumya Debray
2524,Stephen Kobourov,Kobourov,Stephen,https://scholar.google.com/citations?user=P21gHIkAAAAJ&hl=en,4284.0,39.0,92.0,90.0,University of Arizona  ,Full,89,, University of Arizona,89,University of Arizona,Stephen G. Kobourov,1,0.0,Stephen G. Kobourov
2525,David Lowenthal,Lowenthal,David,https://scholar.google.com/citations?user=mhKUSRMAAAAJ&hl=en,2679.0,26.0,46.0,89.0,University of Arizona  ,Full,89,, University of Arizona,89,University of Arizona,David K. Lowenthal,1,0.0,David K. Lowenthal
2526,Larry Peterson,Peterson,Larry,https://scholar.google.com/citations?user=hmq4rGIAAAAJ&hl=en,3267.0,71.0,144.0,729.0,University of Arizona  ,Full,89,, University of Arizona,89,University of Arizona,Larry L. Peterson,1,0.0,Larry L. Peterson
2527,Todd Proebsting,Proebsting,Todd,https://scholar.google.com/citations?user=pWZ7c4MAAAAJ&hl=en,2701.0,24.0,37.0,90.0,University of Arizona  ,Full,89,, University of Arizona,89,University of Arizona,Todd A. Proebsting,1,0.0,Todd A. Proebsting
2528,Ravi Sethi,Sethi,Ravi,https://scholar.google.com/citations?user=ID4wZFwAAAAJ&hl=en,21950.0,30.0,53.0,267.0,University of Arizona  ,Full,89,, University of Arizona,89,University of Arizona,Ravi Sethi,1,0.0,Ravi Sethi
2529,Richard T. Snodgrass,Snodgrass,Richard T.,https://scholar.google.com/citations?user=BkrB4awAAAAJ&hl=en&oi=sra,14012.0,55.0,138.0,387.0,University of Arizona  ,Full,89,, University of Arizona,89,University of Arizona,Richard T. Snodgrass,1,0.0,Richard T. Snodgrass
2530,Michelle Strout,Strout,Michelle,https://scholar.google.com/citations?user=9eDoldEAAAAJ&hl=zh-CN&oi=ao,1034.0,17.0,25.0,41.0,University of Arizona  ,Full,89,, University of Arizona,89,University of Arizona,Michelle Mills Strout,1,0.0,Michelle Mills Strout
2531,Alon Efrat,Efrat,Alon,https://scholar.google.com/citations?user=QH90248AAAAJ&hl=en,3784.0,37.0,65.0,93.0,University of Arizona  ,Associate,89,, University of Arizona,89,University of Arizona,Alon Efrat,1,0.0,Alon Efrat
2532,Chris Gniady,Gniady,Chris,https://scholar.google.com/citations?user=iGccVmEAAAAJ&hl=en,770.0,15.0,16.0,20.0,University of Arizona  ,Associate,89,, University of Arizona,89,University of Arizona,Chris Gniady,1,0.0,Chris Gniady
2533,John H. Hartman,Hartman,John H.,https://scholar.google.com/citations?user=zqPtcskAAAAJ&hl=en,3300.0,20.0,36.0,88.0,University of Arizona  ,Associate,89,, University of Arizona,89,University of Arizona,John H. Hartman,1,0.0,John H. Hartman
2534,John Kececioglu,Kececioglu,John,https://scholar.google.com/citations?user=SKXmmxIAAAAJ&hl=en,3083.0,23.0,30.0,125.0,University of Arizona  ,Associate,89,, University of Arizona,89,University of Arizona,John D. Kececioglu,1,0.0,John D. Kececioglu
2535,Mihai Surdeanu,Surdeanu,Mihai,https://scholar.google.com/citations?user=a3133-8AAAAJ&hl=zh-CN&oi=ao,5329.0,27.0,48.0,175.0,University of Arizona  ,Associate,89,, University of Arizona,89,University of Arizona,Mihai Surdeanu,1,0.0,Mihai Surdeanu
2536,Beichuan Zhang,Zhang,Beichuan,https://scholar.google.com/citations?user=-IMW-w0AAAAJ&hl=en,7673.0,30.0,57.0,157.0,University of Arizona  ,Associate,89,, University of Arizona,89,University of Arizona,Beichuan Zhang,1,0.0,Beichuan Zhang
2537,Kate Isaacs,Isaacs,Kate,,,,,0.0,University of Arizona  ,Assistant,89,, University of Arizona,89,University of Arizona,Kate Isaacs,0,0.7586206896551724,Katherine E. Isaacs
2538,Joshua Levine,Levine,Joshua,https://scholar.google.com/citations?user=eYA1nLIAAAAJ&hl=zh-CN&oi=ao,767.0,16.0,22.0,30.0,University of Arizona  ,Assistant,89,, University of Arizona,89,University of Arizona,Joshua Levine,0,0.9285714285714286,Joshua A. Levine
2539,Carlos Scheidegger,Scheidegger,Carlos,https://scholar.google.com/citations?user=8uHMJjsAAAAJ&hl=en,2583.0,23.0,38.0,87.0,University of Arizona  ,Assistant,89,, University of Arizona,89,University of Arizona,Carlos Eduardo Scheidegger,1,0.0,Carlos Eduardo Scheidegger
2540,"Andrews, David",Andrews,David,https://scholar.google.ca/citations?user=xYobFQIAAAAJ,1278.0,16.0,21.0,46.0,University of Arkansas - Fayetteville  ,Full,90,, University of Arkansas - Fayetteville,90,University of Arkansas,David L. Andrews,1,0.0,David L. Andrews
2541,"Bobda, Christophe",Bobda,Christophe,https://scholar.google.com/citations?user=W4bKIV0AAAAJ&hl=en&oi=ao,1810.0,23.0,36.0,49.0,University of Arkansas - Fayetteville  ,Full,90,, University of Arkansas - Fayetteville,90,University of Arkansas,Christophe Bobda,1,0.0,Christophe Bobda
2542,"Di, Jia",Di,Jia,,,,,21.0,University of Arkansas - Fayetteville  ,Full,90,, University of Arkansas - Fayetteville,90,University of Arkansas,Jia Di,1,0.0,Jia Di
2543,"Gauch, John",Gauch,John,https://scholar.google.com/citations?user=R0EQOKEAAAAJ&hl=en&oi=ao,1771.0,22.0,34.0,64.0,University of Arkansas - Fayetteville  ,Full,90,, University of Arkansas - Fayetteville,90,University of Arkansas,John M. Gauch,1,0.0,John M. Gauch
2544,"Gauch, Susan",Gauch,Susan,https://scholar.google.com/citations?user=WWUqQQMAAAAJ&hl=en&oi=ao,4781.0,30.0,54.0,142.0,University of Arkansas - Fayetteville  ,Full,90,, University of Arkansas - Fayetteville,90,University of Arkansas,Susan Gauch,1,0.0,Susan Gauch
2545,"Li, Wing",Li,Wing,,,,,,University of Arkansas - Fayetteville  ,Full,90,, University of Arkansas - Fayetteville,90,University of Arkansas,Wing Ning Li,1,0.0,Wing Ning Li
2546,"Liu, Xiaoqing",Liu,Xiaoqing,,,,,155.0,University of Arkansas - Fayetteville  ,Full,90,, University of Arkansas - Fayetteville,90,University of Arkansas,Xiaoqing Liu,1,0.0,Xiaoqing Liu
2547,"Panda, Brajendra",Panda,Brajendra,https://scholar.google.com/citations?user=BnPJWCUAAAAJ&hl=en&oi=ao,1599.0,15.0,28.0,28.0,University of Arkansas - Fayetteville  ,Full,90,, University of Arkansas - Fayetteville,90,University of Arkansas,Brajendra Panda,1,0.0,Brajendra Panda
2548,"Wu, Xintao",Wu,Xintao,https://scholar.google.com/citations?user=ABnrRqQAAAAJ&hl=en&oi=ao,1515.0,23.0,39.0,36.0,University of Arkansas - Fayetteville  ,Full,90,, University of Arkansas - Fayetteville,90,University of Arkansas,Xintao Wu,1,0.0,Xintao Wu
2549,"Beavers, Merwin",Beavers,Merwin,,,,,0.0,University of Arkansas - Fayetteville  ,Associate,90,, University of Arkansas - Fayetteville,90,University of Arkansas,Merwin Beavers,0,0.7692307692307693,Martin Bever
2550,"Huang, Miaoqing",Huang,Miaoqing,https://scholar.google.com/citations?user=3Zdf4w8AAAAJ&hl=en&oi=ao,2982.0,22.0,58.0,18.0,University of Arkansas - Fayetteville  ,Associate,90,, University of Arkansas - Fayetteville,90,University of Arkansas,Miaoqing Huang,1,0.0,Miaoqing Huang
2551,"Parkerson, Pat",Parkerson,Pat,,,,,0.0,University of Arkansas - Fayetteville  ,Associate,90,, University of Arkansas - Fayetteville,90,University of Arkansas,Pat Parkerson,0,0.7692307692307693,T. Paul Parker
2552,"Thompson, Dale",Thompson,Dale,https://scholar.google.com/citations?user=AKyy-y0AAAAJ&hl=en&oi=ao,343.0,9.0,7.0,9.0,University of Arkansas - Fayetteville  ,Associate,90,, University of Arkansas - Fayetteville,90,University of Arkansas,Dale Thompson,0,0.8461538461538461,Paul Thompson
2553,"Gashler, Michael",Gashler,Michael,https://scholar.google.com/citations?user=nlZtV-8AAAAJ&hl=en&oi=ao,199.0,7.0,6.0,1.0,University of Arkansas - Fayetteville  ,Assistant,90,, University of Arkansas - Fayetteville,90,University of Arkansas,Michael S. Gashler,1,0.0,Michael S. Gashler
2554,"Li, Qinghua",Li,Qinghua,https://scholar.google.com/citations?user=bRTsPsEAAAAJ&hl=en&oi=ao,1710.0,17.0,19.0,52.0,University of Arkansas - Fayetteville  ,Assistant,90,, University of Arkansas - Fayetteville,90,University of Arkansas,Qinghua Li,1,0.0,Qinghua Li
2555,"Patitz, Matthew",Patitz,Matthew,https://scholar.google.com/citations?user=fv8RSFgAAAAJ&hl=en&oi=ao,781.0,18.0,24.0,32.0,University of Arkansas - Fayetteville  ,Assistant,90,, University of Arkansas - Fayetteville,90,University of Arkansas,Matthew J. Patitz,1,0.0,Matthew J. Patitz
2556,"Bayrak, Coskun",Bayrak,Coskun,,,,,16.0,University of Arkansas - Little Rock  ,Full,91,, University of Arkansas - Little Rock,91,University of Arkansas - Little Rock,Coskun Bayrak,1,0.0,Coskun Bayrak
2557,"Chiang, Chia-Chu",Chiang,Chia-Chu,https://scholar.google.com/citations?user=czvk1hoAAAAJ&hl=en&oi=ao,464.0,9.0,9.0,9.0,University of Arkansas - Little Rock  ,Full,91,, University of Arkansas - Little Rock,91,University of Arkansas - Little Rock,Chia-Chu Chiang,1,0.0,Chia-Chu Chiang
2558,"Milanova, Mariofanna",Milanova,Mariofanna,https://scholar.google.com/citations?user=oJr0BfEAAAAJ&hl=en&oi=ao,434.0,11.0,15.0,11.0,University of Arkansas - Little Rock  ,Full,91,, University of Arkansas - Little Rock,91,University of Arkansas - Little Rock,Mariofanna G. Milanova,1,0.0,Mariofanna G. Milanova
2559,"Minsker, Steven",Minsker,Steven,,,,,3.0,University of Arkansas - Little Rock  ,Full,91,, University of Arkansas - Little Rock,91,University of Arkansas - Little Rock,Steven Minsker,0,0.8461538461538461,Steve Hinske
2560,"Tang, Peiyi",Tang,Peiyi,,,,,18.0,University of Arkansas - Little Rock  ,Full,91,, University of Arkansas - Little Rock,91,University of Arkansas - Little Rock,Peiyi Tang,1,0.0,Peiyi Tang
2561,"Yoshigoe, Kenji",Yoshigoe,Kenji,,,,,8.0,University of Arkansas - Little Rock  ,Full,91,, University of Arkansas - Little Rock,91,University of Arkansas - Little Rock,Kenji Yoshigoe,1,0.0,Kenji Yoshigoe
2562,"Xie, Mengjun",Xie,Mengjun,https://scholar.google.com/citations?user=a9BMHCoAAAAJ&hl=en&oi=ao,516.0,11.0,12.0,17.0,University of Arkansas - Little Rock  ,Associate,91,, University of Arkansas - Little Rock,91,University of Arkansas - Little Rock,Mengjun Xie,1,0.0,Mengjun Xie
2563,"Yu, Shucheng",Yu,Shucheng,https://scholar.google.com/citations?user=jYW_WCwAAAAJ&hl=en&oi=ao,4939.0,28.0,38.0,156.0,University of Arkansas - Little Rock  ,Associate,91,, University of Arkansas - Little Rock,91,University of Arkansas - Little Rock,Shucheng Yu,1,0.0,Shucheng Yu
2564,Venkat Anantharam,Anantharam,Venkat,,,,,147.0,University of California - Berkeley  ,Full,92,, University of California - Berkeley,92,University of California - Berkeley,Venkat Anantharam,1,0.0,Venkat Anantharam
2565,Murat Arcak,Arcak,Murat,https://scholar.google.com/citations?user=rtmW640AAAAJ&hl=zh-CN&oi=ao,5963.0,39.0,83.0,137.0,University of California - Berkeley  ,Full,92,, University of California - Berkeley,92,University of California - Berkeley,Murat Arcak,1,0.0,Murat Arcak
2566,Krste Asanovic,Asanovic,Krste,https://scholar.google.com/citations?user=e4I7ihkAAAAJ&hl=en,11157.0,46.0,110.0,234.0,University of California - Berkeley  ,Full,92,, University of California - Berkeley,92,University of California - Berkeley,Krste Asanovic,1,0.0,Krste Asanovic
2567,Ruzena Bajcsy,Bajcsy,Ruzena,,,,,294.0,University of California - Berkeley  ,Full,92,, University of California - Berkeley,92,University of California - Berkeley,Ruzena Bajcsy,1,0.0,Ruzena Bajcsy
2568,Brian A. Barsky,Barsky,Brian A.,,,,,133.0,University of California - Berkeley  ,Full,92,, University of California - Berkeley,92,University of California - Berkeley,Brian A. Barsky,1,0.0,Brian A. Barsky
2569,Peter Bartlett,Bartlett,Peter,https://scholar.google.com/citations?user=yQNhFGUAAAAJ&hl=en,20811.0,55.0,133.0,493.0,University of California - Berkeley  ,Full,92,, University of California - Berkeley,92,University of California - Berkeley,Peter L. Bartlett,1,0.0,Peter L. Bartlett
2570,Alexandre Bayen,Bayen,Alexandre,https://scholar.google.com/citations?user=a5nY-pYAAAAJ&hl=zh-CN&oi=ao,6270.0,40.0,112.0,139.0,University of California - Berkeley  ,Full,92,, University of California - Berkeley,92,University of California - Berkeley,Alexandre M. Bayen,1,0.0,Alexandre M. Bayen
2571,Eric Brewer,Brewer,Eric,https://scholar.google.com/citations?user=BbzYzsgAAAAJ&hl=en,22697.0,67.0,134.0,538.0,University of California - Berkeley  ,Full,92,, University of California - Berkeley,92,University of California - Berkeley,Eric A. Brewer,1,0.0,Eric A. Brewer
